GeneID,SRR8750495,SRR8750496,SRR8750497,SRR8750498
HCFC1R1,191.955734,256.638153,189.348129,231.920883
HCFC2,11.732845,7.482598,7.265531,7.358163
HCG11,8.40244,7.196489,8.944241,0.0
HCG14,0.64508,0.535085,1.362407,0.0
HCG15,0.0,1.201201,0.943143,0.0
HCG17,2.229759,3.750525,0.65997,1.81461
HCG18,19.798384,10.42741,10.655105,13.890111
HCG20,0.0,0.323113,1.306746,0.384311
HCG21,0.685117,0.570147,0.0,0.0
HCG22,0.102134,0.242969,2.269947,1.34089
HCG23,4.310886,2.911984,3.466287,5.904447
HCG24,0.677146,0.68714,0.0,0.427114
HCG25,1.851663,0.0,2.258186,1.268721
HCG26,0.443561,1.077096,1.927888,0.587214
HCG27,2.234461,2.384076,3.172802,2.858853
HCG4,2.452558,1.509661,2.30806,3.481483
HCG4B,1.049232,0.220465,0.480896,0.25786
HCG9,0.688699,0.0,0.0,0.0
HCK,5.10769,6.214528,24.179337,6.808871
HCLS1,17.105562,15.759005,60.835739,14.438797
HCN1,22.037205,14.28013,4.082438,17.989769
HCN2,102.003098,162.092606,102.065987,152.537933
HCN3,14.560233,8.151395,6.430493,7.452165
HCN4,2.075846,1.723177,1.214339,1.464266
HCP5,0.154009,1.738475,4.881225,0.0
HCP5B,0.114528,0.155974,0.0,0.166181
HCRT,0.0,0.589412,0.0,0.0
HCRTR1,0.470919,0.320589,0.083536,0.267665
HCRTR2,0.820279,1.694895,0.392839,0.527479
HCST,7.242805,11.650035,31.094948,10.323387
HDAC1,23.461267,17.486807,62.248089,15.945358
HDAC10,31.519596,37.29158,44.870468,29.638866
HDAC11,81.315773,76.388519,98.870605,82.981644
HDAC11-AS1,0.0,0.0,0.0,0.0
HDAC2,14.355891,12.512854,16.080616,12.253055
HDAC2-AS2,0.0,0.924565,0.291649,0.459066
HDAC3,45.967808,35.318703,25.641451,36.895237
HDAC4,12.463859,3.372738,6.073849,11.768476
HDAC4-AS1,2.6151,5.668839,7.607146,3.996167
HDAC4-AS2,0.0,0.0,0.0,0.0
HDAC5,75.598686,87.959068,89.14045,81.127144
HDAC6,37.426674,23.162674,34.816498,24.480444
HDAC7,16.003437,13.798874,31.89942,13.693035
HDAC8,26.697601,23.680107,18.653252,25.439106
HDAC9,22.86068,16.228992,1.948625,17.969919
HDAC9-AS1,0.380021,0.400118,1.990789,0.748426
HDC,0.277894,0.267714,0.124239,0.0
HDDC2,99.735039,115.725052,104.659019,106.351067
HDDC3,23.623892,28.852026,20.56472,24.827309
HDGF,120.202995,119.669983,185.434921,118.357101
HDGFL1,0.093039,0.105632,0.0,0.0
HDGFL2,74.86985,113.242493,71.380798,127.814636
HDGFL3,36.63512,36.486279,39.825787,42.635357
HDHD2,93.08432,70.740242,56.917469,69.603897
HDHD3,27.587393,24.367353,22.500284,28.321682
HDHD5,26.692776,34.302475,33.911469,36.063992
HDHD5-AS1,0.0,0.925671,10.068171,1.438138
HDLBP,119.232193,94.228661,110.639305,116.285919
HDLBP-AS1,0.0,0.0,0.0,0.0
HDX,1.92028,1.578352,1.711618,1.529191
HEAT2,0.0,0.0,0.0,0.0
HEATR1,7.172194,4.372716,4.687858,4.205998
HEATR3,6.728971,4.508567,4.664764,5.79358
HEATR3-AS1,0.341418,0.596881,0.514001,0.263168
HEATR4,1.868461,1.554157,2.139731,1.005595
HEATR5A,7.932155,5.832909,14.076736,3.456976
HEATR5A-DT,0.455271,1.208732,1.242214,0.980662
HEATR5B,21.386732,13.030992,9.733118,14.546597
HEATR6,8.483283,5.355265,10.542477,6.254718
HEATR6-DT,0.0,1.816423,1.916361,0.581135
HEATR9,0.333628,0.0,0.0,0.093258
HEBP1,49.2094,55.312557,73.130928,41.021053
HEBP2,3.042332,3.069441,8.441041,3.169593
HECA,20.339874,14.876647,23.029516,18.496971
HECTD1,40.547062,23.445307,24.872393,31.902636
HECTD2,18.468153,12.691689,9.539983,13.29068
HECTD2-AS1,0.920943,1.469384,0.705856,0.272919
HECTD3,31.841028,23.478899,21.38661,22.368311
HECTD4,36.891914,20.056921,15.844622,25.824005
HECW1,27.476931,18.961952,5.251388,21.855633
HECW1-IT1,0.010455,0.427412,0.120229,0.175282
HECW2,4.422476,2.666088,2.112287,4.027337
HECW2-AS1,0.0,0.0,0.0,0.145563
HEG1,7.451003,6.963999,12.300538,3.608091
HEIH,34.817158,46.344734,52.872231,41.94376
HELB,0.40976,0.238893,0.984016,0.152256
HELLS,0.615248,1.223059,1.040579,1.07656
HELQ,8.201164,5.954165,7.514285,5.645318
HELT,0.0,0.571999,0.0,0.0
HELZ,7.338429,4.720366,9.016236,6.457807
HELZ-AS1,0.0,1.613723,0.726226,0.61992
HELZ2,1.08515,1.120431,3.1196,0.701994
HEMGN,0.0,0.182047,0.0,0.0
HEMK1,2.463153,2.645652,3.568285,2.189825
HEMK2,10.255272,7.124762,6.085662,6.369674
HENMT1,27.197674,25.822975,8.797546,31.052696
HEPACAM,117.850471,119.091087,227.980331,128.200653
HEPACAM2,0.0,0.402818,0.222819,0.0
HEPFAL,0.435389,0.224081,0.348233,0.63923
HEPH,15.749526,15.744905,36.156067,12.659968
HEPHL1,0.088079,0.395668,0.341676,0.155839
HEPN1,0.0,0.0,0.0,0.0
HERC1,39.483372,20.331526,11.147772,30.031927
HERC2,48.115334,23.901169,35.070641,22.32954
HERC2P10,0.316432,0.0,0.264435,0.217479
HERC2P11,0.939681,0.922041,1.407724,0.256778
HERC2P2,66.890953,37.660606,162.06221,17.982178
HERC2P3,21.463406,10.67415,39.524944,4.499887
HERC2P4,0.509332,0.243144,0.030205,0.0
HERC2P7,1.218876,1.274861,1.131798,0.471404
HERC2P9,26.290947,12.726542,50.53492,9.690277
HERC3,23.965057,19.730259,13.445066,20.667753
HERC4,24.045317,21.038771,26.769638,22.45319
HERC5,1.890211,1.199538,7.240514,1.36317
HERC6,18.338676,13.852159,5.271737,14.47174
HERPUD1,46.686317,41.08643,80.522995,54.88435
HERPUD2,21.034414,24.626837,39.205677,22.511755
HERPUD2-AS1,7.652915,6.08442,0.0,0.0
HES1,25.893089,23.399441,20.081823,24.698133
HES2,0.0,0.0,0.0,0.0
HES3,0.0,0.0,0.0,0.0
HES4,17.319725,58.599064,46.777485,86.46711
HES5,6.375662,13.230771,4.943453,4.598883
HES6,39.04438,83.9645,87.90152,64.768806
HES7,1.832649,2.497373,1.68776,2.430537
HESX1,0.481493,0.537313,0.504397,0.0
HEXA,38.395649,24.527546,26.634937,25.209064
HEXA-AS1,0.449062,0.109044,0.624691,0.087892
HEXB,42.978634,43.345848,47.647675,42.750244
HEXD,28.400488,21.672977,46.521225,22.34479
HEXD-IT1,1.15099,0.602509,0.688651,0.655026
HEXIM1,56.812168,47.930119,73.477333,54.078892
HEXIM2,22.955647,26.527514,9.954529,22.949253
HEXIM2-AS1,0.495463,0.0,0.841055,0.164023
HEXIM2-AS2,0.882722,0.568274,6.183806,1.156177
HEY1,44.891689,48.4594,37.574265,44.447731
HEY2,3.358871,2.552267,13.352071,1.919764
HEY2-AS1,0.548606,0.237107,0.475309,0.317715
HEYL,1.340509,5.607831,9.302187,2.337353
HFE,2.543997,1.36831,4.400453,1.191746
HFE-AS1,0.2432,0.337758,0.0,0.385682
HFM1,1.740241,0.566898,0.650083,0.939172
HGC6.3,1.017022,0.626033,1.325931,0.768547
HGD,0.571094,0.342488,0.744376,0.247143
HGF,3.270474,4.504467,23.337992,1.393137
HGFAC,4.061621,1.169197,5.176215,1.211027
HGH1,13.434888,10.618893,11.10674,8.716143
HGS,101.841568,125.773285,103.473991,131.8414
HGSNAT,34.688351,22.389391,14.114042,25.478132
HHAT,6.531947,4.741253,2.07815,4.062224
HHATL,65.166374,69.832809,90.724968,44.821289
HHATL-AS1,0.103671,0.0,0.057476,0.025431
HHEX,2.6729,2.459598,10.761016,1.656761
HHIP,5.078101,2.166028,4.91961,3.411086
HHIP-AS1,2.408098,2.033145,4.449422,2.788518
HHIPL1,14.182474,14.772542,27.691956,15.017774
HHIPL2,0.522492,0.326152,0.179283,0.065193
HHLA1,0.0,0.0,0.0,0.0
HHLA2,0.353034,0.132446,0.203616,0.096077
HIBADH,27.014961,25.216099,38.330841,23.865816
HIBCH,15.280799,13.097171,23.232651,12.315402
HIC1,4.73702,5.088472,15.020231,5.09459
HIC2,8.077202,3.384046,3.17545,5.391068
HID1,73.160889,64.843109,37.519627,66.890221
HID1-AS1,0.314016,0.560773,1.194888,0.09174
HIF1A,41.385559,31.61342,47.865314,37.809792
HIF1A-AS1,0.0,0.0,0.299348,0.0
HIF1A-AS2,0.0,0.0,0.399233,0.0
HIF1A-AS3,0.0,0.343131,2.78147,1.495266
HIF1AN,12.081888,9.125248,10.24279,10.541502
HIF3A,23.677048,19.193489,56.317451,18.947552
HIGD1A,174.733017,177.46698,150.111725,196.201508
HIGD1B,18.015198,12.736572,73.235001,10.861328
HIGD1C,0.136177,0.168246,1.402521,0.097587
HIGD2A,169.567703,201.350021,232.169006,184.161453
HIGD2AP2,0.62159,0.0,0.0,0.0
HIGD2B,0.398915,1.145591,0.0,0.181482
HIKESHI,40.168129,48.160614,54.549419,47.888275
HIKESHIP2,0.589927,2.669204,2.124351,0.340234
HILPDA,11.76372,17.726599,79.103058,47.931892
HINFP,24.055714,17.890738,16.762079,17.139786
HINT1,457.671265,624.69751,324.136475,568.143127
HINT2,53.129612,80.222664,58.157467,66.893929
HINT3,54.718689,41.105061,43.142696,56.14275
HIP1,13.937161,11.351825,26.551313,10.06138
HIP1R,92.16642,68.134125,107.780205,94.478874
HIPK1,27.229942,19.513798,39.229244,23.017813
HIPK1-AS1,1.455499,1.110943,0.924872,1.070248
HIPK2,35.87653,25.136932,111.231766,28.73382
HIPK3,18.09457,15.896358,25.550119,17.728741
HIPK4,16.233458,16.764975,2.811055,18.204197
HIRA,31.31736,29.236958,38.553543,30.868265
HIRIP3,33.026287,30.896563,40.697308,32.548336
HISLA,0.0,0.0,0.0,0.0
HIVEP1,7.697799,4.596774,6.24677,5.755761
HIVEP2,31.763655,20.988886,4.647287,29.486643
HIVEP2-DT,0.574708,0.375481,0.177273,0.274475
HIVEP3,6.886246,5.639227,6.617532,6.449991
HJURP,0.180725,0.162464,0.109749,0.045351
HJV,0.0,0.0,0.0,0.220614
HK1,276.367157,198.426346,119.538567,249.001831
HK2,2.994613,0.991505,14.956652,5.502817
HK2-DT,0.0,0.439351,0.515817,0.463961
HK3,0.683204,1.433878,2.473758,1.31114
HKDC1,1.275643,0.644888,3.814736,2.639194
HLA-A,220.772339,285.829071,365.776031,183.215149
HLA-B,270.425079,220.035324,486.990601,159.785873
HLA-C,408.841125,183.963058,380.470398,171.16655
HLA-DMA,24.142954,30.39926,56.838852,22.016527
HLA-DMB,19.188608,18.986748,40.375744,7.228432
HLA-DOA,3.10768,3.556676,4.411886,3.434747
HLA-DOB,0.0,0.0,0.731546,0.0
HLA-DPA1,50.636375,68.112236,51.981178,17.045725
HLA-DPB1,13.285152,21.14077,17.193453,5.476943
HLA-DPB2,0.711227,0.0,0.0,0.607472
HLA-DQA1,11.236788,18.778049,8.01271,1.147667
HLA-DQA2,0.84823,5.099007,4.723564,1.503955
HLA-DQB1,31.095247,47.79694,7.931342,2.499403
HLA-DQB1-AS1,0.0,1.075584,0.0,0.0
HLA-DQB2,0.0,1.16056,0.028471,0.0
HLA-DRA,149.336914,153.396683,292.191437,71.502983
HLA-DRB1,59.408535,126.056862,117.723663,28.429056
HLA-DRB3,38.112957,51.264847,81.132317,22.479504
HLA-E,173.911133,161.850037,385.16095,144.385712
HLA-F,22.275381,22.850651,47.740662,17.957964
HLA-F-AS1,0.562086,0.850731,4.090216,1.329388
HLA-G,0.023054,0.667953,0.486891,0.084133
HLA-H,5.542639,7.472229,12.344677,7.440656
HLA-J,1.026213,0.967921,3.26861,1.778363
HLA-L,3.245875,1.633229,1.217205,1.621804
HLA-V,0.0,0.0,0.0,0.720686
HLCS,8.529526,5.472512,5.766931,7.486816
HLCS-AS1,0.665747,1.616938,1.444618,0.228207
HLF,92.104836,67.589043,31.528379,92.756798
HLMR1,0.0,0.0,0.0,0.0
HLTF,18.268747,9.504944,6.902895,14.597023
HLTF-AS1,0.0,0.0,0.0,0.0
HLX,1.217584,2.038394,5.58063,0.534028
HLX-AS1,0.762872,0.0,0.0,0.0
HM13,87.72319,77.95031,93.049751,85.935165
HM13-AS1,3.444801,3.163376,3.466862,2.197778
HMBOX1,11.649061,11.018463,32.161716,11.609621
HMBS,14.918657,11.374473,13.286219,12.764246
HMCES,67.80442,62.476574,40.854691,74.839859
HMCN1,0.231568,0.220563,0.639784,0.035743
HMCN2,0.142538,0.438243,0.18415,0.168047
HMG20A,34.427067,29.03046,18.515764,30.349987
HMG20B,23.557096,40.021843,94.302071,25.478825
HMGA1,78.452393,95.540833,57.127045,94.914169
HMGA1P7,0.63556,0.446947,0.461837,0.615307
HMGA2,0.0,0.0,0.0,0.0
HMGA2-AS1,0.235851,0.695839,0.75538,0.161579
HMGA2-AS2,0.0,0.072152,0.129418,0.045533
HMGB1,134.109909,176.103546,179.843384,133.629456
HMGB2,44.886848,47.628166,66.855537,72.298393
HMGB3,16.88273,17.846758,8.616945,18.372641
HMGB3P1,0.0,0.255709,0.0,0.0
HMGB4,0.328091,0.0,0.0,0.0
HMGCL,26.398102,26.654894,45.208698,32.149815
HMGCLL1,19.346872,22.126469,3.66966,18.722376
HMGCR,62.333054,31.083963,12.455255,40.032539
HMGCS1,80.759911,46.075233,13.722595,64.961777
HMGCS2,0.0,0.0,0.0,0.0
HMGN1,80.250801,77.613289,110.357666,82.231293
HMGN2,123.490509,124.48278,118.766335,140.484482
HMGN2P46,0.211105,0.667087,0.420309,0.21892
HMGN3,123.145515,145.295624,232.894501,152.549698
HMGN3-AS1,2.673613,2.46497,1.590171,1.618558
HMGN4,40.294651,40.882824,32.050259,35.831821
HMGN5,18.745312,26.752897,65.732307,16.815584
HMGXB3,20.028433,18.296507,12.869823,16.665295
HMGXB4,12.636397,15.822021,16.82155,11.79503
HMHB1,0.0,0.0,0.0,0.0
HMMR,0.477418,0.65511,0.689869,0.0
HMMR-AS1,0.0,0.0,0.0,0.0
HMOX1,8.13843,10.958959,56.772739,14.41574
HMOX2,160.834854,162.528,57.089428,160.478882
HMSD,1.681243,0.510559,1.074644,0.941303
HMX1,2.007555,2.652361,3.125966,2.465912
HMX2,0.0,0.0,0.0,0.0
HMX3,0.0,0.0,0.0,0.0
HNF1A,0.0,0.0,0.0,0.06877
HNF1A-AS1,0.442061,0.398013,0.194179,0.0
HNF1B,0.0,0.179316,0.0,0.0
HNF4A,0.574066,0.360164,0.198367,0.39957
HNF4A-AS1,0.252801,0.135848,0.141941,0.0
HNF4G,0.31899,0.482912,1.012226,0.255456
HNMT,14.765455,11.798269,18.712835,14.955065
HNRNPA0,36.868126,34.918457,23.258846,39.741795
HNRNPA1,253.943161,262.736145,216.268463,262.859406
HNRNPA1L2,18.845749,15.848501,18.050499,15.780396
HNRNPA1L3,12.211146,10.038144,9.962337,11.317464
HNRNPA1P10,28.117512,25.125265,20.792788,26.118917
HNRNPA1P33,0.0,0.262331,0.267391,0.0
HNRNPA2B1,343.644135,311.446808,403.686035,315.010193
HNRNPA3,118.452248,92.323891,105.91996,105.521523
HNRNPA3P1,0.022742,0.21602,0.127548,0.194484
HNRNPAB,57.757835,75.530991,79.904129,72.78743
HNRNPC,187.027878,148.491486,209.11969,185.894073
HNRNPCL1,0.0,0.208392,0.0,0.0
HNRNPCL2,0.0,0.0,0.0,0.0
HNRNPCL4,0.0,0.107053,0.110843,0.0
HNRNPD,111.467438,114.529404,78.241402,119.543869
HNRNPD-DT,1.046852,4.539867,1.915639,4.369697
HNRNPDL,147.553894,119.939789,87.827972,141.573746
HNRNPF,43.909237,33.213104,73.420563,34.219433
HNRNPH1,152.445496,110.591766,172.916656,144.359756
HNRNPH2,140.080551,109.386543,76.860512,128.604065
HNRNPH3,127.870995,102.091827,183.325562,89.750397
HNRNPK,297.201904,235.781647,212.72142,293.960419
HNRNPK-AS1,4.145849,2.431756,10.939835,3.276512
HNRNPKP3,0.0,0.997999,0.0,0.0
HNRNPL,191.941071,186.990982,157.908829,189.819138
HNRNPLL,23.242863,21.771791,24.171797,25.09231
HNRNPM,137.474884,151.636047,194.275787,195.404694
HNRNPR,31.664879,27.362776,24.557013,35.87138
HNRNPU,98.591087,78.548363,96.380814,91.799385
HNRNPUL1,74.728729,75.236031,114.526352,97.346565
HNRNPUL2,139.156982,114.054642,98.391861,135.603317
HNRNPUL2-BSCL2,21.04607,0.0,0.0,0.0
HOATZ,0.0,2.661875,8.792828,0.0
HOGA1,5.08844,4.523104,6.99292,5.306489
HOMER1,29.947475,35.671429,38.278278,33.085537
HOMER2,16.258526,10.79175,14.167493,17.528141
HOMER3,25.097782,50.115063,92.01326,30.714149
HOMER3-AS1,0.931031,0.0,1.584064,0.905321
HOMEZ,3.327121,2.999563,4.725122,3.139017
HOOK1,13.807302,11.193803,8.374583,12.613723
HOOK2,27.824757,19.032732,23.443037,21.452637
HOOK3,13.83549,13.000892,17.406172,14.093343
HOPX,420.084167,441.116333,360.385254,509.971893
HORMAD1,0.269345,0.296094,0.164058,0.0
HORMAD2,0.0,0.230265,0.505863,0.0
HORMAD2-AS1,0.522143,1.119254,1.209181,0.735868
HOTAIR,0.128315,0.0,0.0,0.0
HOTAIRM1,0.0,1.510902,0.0,0.0
HOTTIP,0.0,0.0,0.0,0.0
HOXA-AS2,0.0,0.0,0.0,0.0
HOXA-AS3,0.0,0.468948,0.0,0.0
HOXA1,0.0,0.0,0.0,0.0
HOXA10,0.0,0.0,0.255507,0.0
HOXA10-AS,0.0,0.51683,0.0,0.0
HOXA10-HOXA9,0.0,0.098416,0.0,0.0
HOXA11,0.0,0.0,0.0,0.0
HOXA11-AS,0.0,0.0,0.24603,0.0
HOXA13,0.0,0.122983,0.0,0.0
HOXA2,0.0,0.0,0.0,0.0
HOXA3,0.360302,0.583947,0.299033,0.034245
HOXA4,0.0,0.0,0.0,0.0
HOXA5,0.0,0.289608,0.0,0.115439
HOXA6,0.0,1.588949,0.0,0.11753
HOXA7,0.0,0.0,0.0,0.0
HOXA9,0.0,0.0,0.0,0.0
HOXB-AS1,0.013994,0.0,0.256892,0.0
HOXB-AS2,0.0,0.0,0.0,0.0
HOXB-AS3,0.0,0.437872,0.0,0.0
HOXB-AS4,0.0,0.563876,0.0,0.0
HOXB1,0.304066,0.0,0.0,0.0
HOXB13,0.0,0.0,0.315409,0.0
HOXB2,0.321784,0.393159,1.281835,0.0
HOXB3,0.324135,0.255208,0.214513,0.0
HOXB4,0.0,0.0,0.456852,0.0
HOXB5,0.0,0.299562,0.0,0.0
HOXB6,0.0,0.342711,0.786439,0.0
HOXB7,0.0,1.01088,1.346487,0.129111
HOXB8,0.308051,0.135754,0.0,0.049647
HOXB9,0.0,0.0,0.0,0.0
HOXBLINC,0.028281,0.096771,0.03356,0.0
HOXC-AS1,0.0,0.0,0.0,0.0
HOXC-AS2,0.0,0.23648,0.0,0.0
HOXC-AS3,0.0,0.0,0.0,0.0
HOXC10,0.0,0.153547,0.0,0.0
HOXC11,0.354427,0.706284,0.0,0.129784
HOXC12,0.0,0.0,0.0,0.0
HOXC13,0.0,0.0,0.0,0.0
HOXC13-AS,0.0,0.0,0.0,0.0
HOXC4,0.364832,0.287363,1.381178,0.0
HOXC5,0.0,0.244907,0.0,0.0
HOXC6,0.0,0.70069,0.0,0.166558
HOXC8,0.0,0.115448,0.0,0.0
HOXC9,0.217402,0.380594,0.0,0.0
HOXD-AS2,0.0,0.0,0.0,0.0
HOXD1,0.902574,0.497702,0.831155,0.630146
HOXD10,0.0,0.0,0.0,0.0
HOXD11,0.0,0.0,0.0,0.0
HOXD12,0.0,0.0,0.0,0.0
HOXD13,0.0,0.0,0.0,0.0
HOXD3,0.0,0.385573,0.0,0.0
HOXD4,0.151588,0.124713,0.0,0.0
HOXD8,0.0,0.0,0.0,0.0
HOXD9,0.0,0.520311,0.209369,0.0
HP,0.74714,1.001342,6.718891,2.166659
HP09053,0.564753,1.194977,0.441262,0.383648
HP1BP3,110.265594,60.771233,84.129974,68.918144
HPAT5,0.0,0.0,0.0,0.0
HPCA,468.174927,550.539978,150.517075,689.965942
HPCAL1,468.344727,574.15564,293.222717,532.781921
HPCAL4,222.592758,202.311356,79.484558,266.375916
HPD,0.676256,5.124289,1.835958,0.13633
HPDL,2.315739,3.149722,0.311064,1.547205
HPF1,54.166084,50.756821,36.897026,45.918934
HPGD,0.601692,0.8199,3.112349,0.377453
HPGDS,1.446311,2.279606,7.756711,0.892166
HPN,2.843346,2.470531,6.729109,2.613561
HPN-AS1,1.31171,1.970394,1.519878,1.146541
HPR,22.54797,6.546206,49.329861,14.766528
HPRT1,159.318329,181.94223,46.162346,173.685608
HPS1,46.029377,41.740383,41.595108,36.952801
HPS1-AS1,2.978375,1.012997,1.70652,2.500333
HPS3,9.438763,7.980109,17.823557,6.817017
HPS4,24.544466,17.959888,18.004162,17.673269
HPS5,6.825205,4.808938,12.365894,5.08806
HPS6,17.732077,19.821882,9.370848,23.316347
